CLAVE,NOMBRE,PERIODO DE DATOS,CLAVE_OMM,MUNICIPIO,ESTADO,ORG_CUENCA,CUENCA,SUBCUENCA,TIPO_EST,ORGANISMO,SITUACION,LATG,LATM,LATS,LONG,LONM,LONS,ALTURA,OBSERVACIONES,LAT_DGRADO,LONG_DGRADO
1014,PABELLON CAMPO EXPERIMENTAL,"1937-2006, 2010-2015",NA,PABELLON DE ARTEAGA,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,RÍO  SAN PEDRO,RIO SAN PEDRO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,10,1,102,17,34,1933.7,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN PEDRO",22.166944,-102.292778
1015,PALO ALTO,1967-2015,NA,EL LLANO,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,RÍO  ENCARNACION,RIO ENCARNACION,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,54,59,101,58,10,2037.5,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ENCARNACION",21.916389,-101.969444
1017,PRESA POTRERILLOS,1942-2015,NA,SAN JOSE DE GRACIA,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,RÍO  SAN PEDRO,RIO SAN PEDRO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,13,58,102,26,37,2171.9,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN PEDRO",22.232778,-102.443611
1018,PRESA PLUTARCO ELIAS CALLES,1933-2015,NA,SAN JOSE DE GRACIA,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,PRESA CALLES,RIO SAN PEDRO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,8,29,102,24,55,2053.1,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA CALLES",22.141389,-102.415278
1019,PRESA JOCOQUE,1942-2015,NA,RINCON DE ROMOS,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,RÍO  SAN PEDRO,RIO SAN PEDRO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,7,41,102,21,34,2006.2,"TENÍA ERRÓNEO EL NOMBRE DE L MUNICIPIO, SIENDO EL CORRECTO RINCON DE ROMOS; TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN PEDRO",22.128056,-102.359444
1020,PRESA LA CODORNIZ,1963-2015,NA,CALVILLO,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,RÍO  JUCHIPILA 1,RIO CALVILLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,59,48,102,40,27,1850.2,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO JUCHIPILA 1",21.996667,-102.674167
1021,RANCHO VIEJO,1959-2015,NA,SAN JOSE DE GRACIA,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,PRESA CALLES,RIO SAN PEDRO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,7,24,102,30,40,2126.6,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA CALLES",22.123333,-102.511111
1022,SAN BARTOLO,"1949-2013, 2015",NA,AGUASCALIENTES,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,RÍO  ENCARNACION,RIO ENCARNACION,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,44,53,102,10,13,1997.6,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ENCARNACION",21.748056,-102.170278
1023,CALVILLO (DGE),"1959-1967, 1969-2015",NA,CALVILLO,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,RÍO  JUCHIPILA 1,RIO CALVILLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,50,12,102,42,42,1684.6,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO JUCHIPILA 1",21.836667,-102.711667
1025,SAN FRANCISCO DE LOS ROMO (SMN),"1926-1932, 1941-1983",NA,SAN FRANCISCO DE LOS ROMO,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,PRESA EL NIAGARA,RIO SAN PEDRO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,22,4,38,102,16,16,1880,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA EL NIAGARA",22.077222,-102.271111
1026,TEPEZALA,1962-2015,NA,TEPEZALA,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,RÍO  SAN PEDRO,RIO SAN PEDRO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,13,25,102,10,8,2110.2,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN PEDRO",22.223611,-102.168889
1027,VENADERO (DGE),1949-2015,NA,JESUS MARIA,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,PRESA EL NIAGARA,RIO MORCINIQUE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,52,38,102,27,48,2025.6,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA EL NIAGARA",21.877222,-102.463333
1028,VILLA JUAREZ,1949-2015,NA,ASIENTOS,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,PRESA EL NIAGARA,RIO CHICALOTE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,6,3,102,4,4,1999.3,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA EL NIAGARA",22.100833,-102.067778
1030,AGUASCALIENTES,1947-2015,NA,AGUASCALIENTES,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,PRESA EL NIAGARA,RIO AGUASCALIENTES,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,53,44,102,18,31,1888.7,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA EL NIAGARA",21.895556,-102.308611
1031,EL NOVILLO,"1972-2013, 2015",NA,EL LLANO,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,RÍO  ENCARNACION,RIO CHICALOTE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,1,8,101,59,57,2042.6,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ENCARNACION",22.018889,-101.999167
1033,LOS CONOS,1971-2015,NA,EL LLANO,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,RÍO  ENCARNACION,RIO ENCARNACION,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,53,52,101,59,33,2025.9,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO ENCARNACION",21.897778,-101.9925
1034,SANDOVALES,1972-2015,NA,EL LLANO,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,PRESA EL NIAGARA,RIO AGUASCALIENTES,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,53,6,102,6,33,2007,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA EL NIAGARA",21.885,-102.109167
1076,LOS NEGRITOS,1979-2015,NA,AGUASCALIENTES,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,PRESA EL NIAGARA,RIO AGUASCALIENTES,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,52,14,102,20,57,1887.1,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA EL NIAGARA",21.870556,-102.349167
1088,COSIO,1978-2015,NA,COSIO,AGUASCALIENTES,LERMA SANTIAGO PACIFICO,RÍO  SAN PEDRO,RIO SAN PEDRO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,21,46,102,17,49,2022.7,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN PEDRO",22.362778,-102.296944
2002,BAHIA DE LOS ANGELES,"1953-2007, 2009-2012",NA,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN PEDRO,ARROYO SAN PEDRO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,28,36,14,113,33,22,4,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN PEDRO",28.603889,-113.556111
2003,BATAQUEZ,1948-2003,NA,MEXICALI,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,RÍO  COLORADO,CANAL DEL ALAMO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,32,33,4,115,4,8,23,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COLORADO",32.551111,-115.068889
2006,CHAPALA,1953-2012,NA,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,LA PALMA,ARROYO CAMALAJUE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,29,29,17,114,21,50,660,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LA PALMA",29.488056,-114.363889
2011,DELTA,1948-2012,NA,MEXICALI,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,RÍO  COLORADO,RIO HARDY,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,21,11,115,11,21,12,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COLORADO",32.353056,-115.189167
2015,EL ARCO,"1953-2008, 2010-2012",NA,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,EL ARCO,LAS LAGUNAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,28,1,43,113,23,47,288,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO EL ARCO",28.028611,-113.396389
2016,EL BARRIL,1955-2012,NA,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,EL INFIERNITO,BAHIA SAN RAFAEL,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,28,18,9,112,52,42,50,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO EL INFIERNITO",28.3025,-112.878333
2023,EL SOCORRO,"1956-1986, 1988-2012",NA,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,EL SOCORRO,ARROYO EL SOCORRO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,30,19,14,115,49,14,26,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO EL SOCORRO",30.320556,-115.820556
2032,LAS ESCOBAS,"1948-1998, 2000-2012",NA,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN QUINTIN,ARROYO DE LA ESCOPETA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,30,34,46,115,56,16,30,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN QUINTIN",30.579444,-115.937778
2033,MEXICALI (DGE),"1944-1945, 1948-2012",NA,MEXICALI,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,RÍO  COLORADO,RIO NUEVO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,39,48,115,28,4,3,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COLORADO",32.663333,-115.467778
2036,OLIVARES MEXICANOS,"1936, 1954-1991, 1993-2000, 2005-2012",NA,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,GUADALUPE,RIO GUADALUPE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,2,57,116,40,51,340,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO GUADALUPE",32.049167,-116.680833
2037,PRESA MORELOS,"1961-1969, 1971-1987, 1989-2012",NA,MEXICALI,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,RÍO  COLORADO,CANAL DEL ALAMO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,42,55,114,43,44,40,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO COLORADO",32.715278,-114.728889
2038,PRESA RODRIGUEZ,"1929-1930, 1932-1936, 1939-2012",NA,TIJUANA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,TIJUANA,RIO TIJUANA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,26,49,116,54,28,120,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO TIJUANA",32.446944,-116.907778
2040,RANCHO ALEGRE,1954-2012,NA,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,PARAISO,ARROYO PARAISO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,28,13,43,113,45,19,120,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PARAISO",28.228611,-113.755278
2043,SAN AGUSTIN,1956-2012,NA,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SANTA CATARINA,CAÑON DE SAN FERNANDO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,29,56,15,114,58,1,552,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SANTA CATARINA",29.9375,-114.966944
2044,SAN BORJA,"1955-1986, 1988-2012",NA,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,ROSARITO,ARROYO ROSARITO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,28,44,7,113,45,9,445,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO ROSARITO",28.735278,-113.7525
2046,SAN FELIPE,1948-2012,NA,MEXICALI,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,BAHIA SAN FELIPE,BAHIA DE SAN FELIPE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,31,1,39,114,50,7,10,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO BAHIA SAN FELIPE",31.0275,-114.835278
2056,SAN VICENTE,1949-2012,NA,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN VICENTE,RIO SAN VICENTE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,31,19,45,116,14,52,110,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN VICENTE",31.329167,-116.247778
2058,SANTA CATARINA SUR,"1954-1989, 1991-2012",NA,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SANTA CATARINA,ARROYO SANTA CATARINA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,29,43,19,115,7,49,317,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SANTA CATARINA",29.721944,-115.130278
2060,SANTA CRUZ,1959-2005,NA,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SANTO DOMINGO,ARROYO SANTO DOMINGO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,30,52,43,115,37,40,980,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SANTO DOMINGO",30.878611,-115.627778
2063,SANTA MARIA DEL MAR,"1957-1989, 1991-2012",NA,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN SIMON,ARROYO SAN SIMON,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,30,24,6,115,53,18,28,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN SIMON",30.401667,-115.888333
2065,SANTO TOMAS,1948-2012,NA,ENSENADA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,SAN CARLOS,ARROYO DEL MANEADERO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,31,47,31,116,24,22,180,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN CARLOS",31.791944,-116.406111
2069,VALLE DE LAS PALMAS,1949-2012,NA,TIJUANA,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,TIJUANA,RIO LAS PALOMAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,32,22,13,116,39,13,280,"TENÍA ERRÓNEO EL NOMBRE DEL MUNICIPIO,  SIENDO EL CORRECTO TIJUANA; TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO TIJUANA",32.370278,-116.653611
2072,PRESA EMILIO LOPEZ ZAMORA,"1923, 1925-1944, 1948-2007",NA,MEXICALI,BAJA CALIFORNIA,PENINSULA DE BAJA CALIFORNIA,CERRADA LAGUNA SALADA,LAGUNA DEL SALADO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,31,53,45,115,35,50,43,"TENÍA ERRÓNEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO MEXICALI; TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO CERRADA LAGUNA SALADA",31.895833,-115.597222
3002,BAHIA TORTUGAS,1961-2015,NA,MULEGE,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,PUNTA EUGENIA,PUERTO SAN BARTOLOME,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,27,41,20,114,53,50,15,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PUNTA EUGENIA",27.688889,-114.897222
3004,BUENAVISTA DE LORETO,1940-2015,NA,COMONDU,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,LA PURÍSIMA,ARROYO SOLEDAD,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,7,15,111,48,48,30,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LA PURISIMA",25.120833,-111.813333
3005,CABO SAN LUCAS,"1937-1939, 1941-1943, 1945, 1947-2015",NA,LOS CABOS,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,SAN LUCAS,CABO SAN LUCAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,52,55,109,54,45,15,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN LUCAS",22.881944,-109.9125
3006,CADEGE,1961-2015,NA,COMONDU,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,SAN IGNACIO,ARROYO SAN RAYMUNDO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,26,22,34,112,30,45,80,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN IGNACIO",26.376111,-112.5125
3007,CADUAÑO,1942-2015,NA,LOS CABOS,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,SAN JOSE DEL CABO,RIO SAN JOSE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,19,55,109,56,50,200,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN JOSE DEL CABO",23.331944,-109.947222
3008,COMONDU,"1934-1994, 1996-2015",NA,COMONDU,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,SANTO DOMINGO,ARROYO COMONDU,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,26,3,30,111,49,30,300,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SANTO DOMINGO",26.058333,-111.825
3009,EL AGUAJITO,1961-2015,NA,LA PAZ,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,SANTA RITA,ARROYO SALADO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,50,20,111,7,38,200,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SANTA RITA",24.838889000000002,-111.127222
3012,EL PASO DE IRITU,1941-2015,NA,LA PAZ,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,SANTA RITA,ARROYO SALADO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,46,47,111,9,0,140,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SANTA RITA",24.779722,-111.15
3013,EL PILAR,"1942, 1944-2005, 2007-2015",NA,LA PAZ,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,LAS POCITAS-SAN HILARÍO,ARROYO CARACOL,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,28,11,111,0,6,120,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LAS POCITAS-SAN HILARIO",24.469722,-111.001667
3014,EL MOLINO,"1940-1995, 1997-2000, 2002-2015",NA,COMONDU,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,LA PURÍSIMA,BAHIA MAGDALENA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,50,25,111,47,0,20,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LA PURISIMA",24.840278,-111.783333
3016,EL ROSARITO,1941-2015,NA,MULEGE,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,SAN IGNACIO,ARROYO SAN JOSE DE GRACIA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,26,45,51,112,25,7,640,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN IGNACIO",26.764167,-112.418611
3022,LA ANGOSTURA,1961-2015,NA,COMONDU,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,LA PURÍSIMA,ARROYO SOLEDAD,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,3,12,111,7,20,280,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LA PURISIMA",25.053333,-111.122222
3027,LA POZA GRANDE,1941-2015,NA,COMONDU,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,SANTO DOMINGO,ARROYO VENANCIO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,45,40,112,2,15,25,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SANTO DOMINGO",25.761111,-112.0375
3028,LA POZA HONDA,"1952-1983, 1987-2015",NA,COMONDU,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,BRAMONAS,ARROYO SANTA CRUZ,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,22,5,111,31,10,20,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO BRAMONAS",25.368056,-111.519444
3029,LA PURISIMA,1938-2015,NA,COMONDU,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,MEZQUITAL SECO,RIO CADEGOMO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,26,10,55,112,4,40,95,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO MEZQUITAL SECO",26.181944,-112.077778
3030,LA RIBERA,1946-2015,NA,LOS CABOS,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,SANTIAGO,ARROYO SANTIAGO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,35,50,109,35,10,15,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SANTIAGO",23.597222,-109.586111
3031,LA SOLEDAD NTE,1961-2015,NA,LA PAZ,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,LAS POCITAS-SAN HILARÍO,ARROYO SALADO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,48,45,110,58,50,340,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LAS POCITAS-SAN HILARIO",24.8125,-110.98055600000001
3033,LAS CRUCES,1952-2015,NA,COMONDU,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,BRAMONAS,ARROYO SANTA CRUZ,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,23,50,111,45,18,40,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO BRAMONAS",25.397222,-111.755
3035,LORETO (DGE),"1938, 1940-2015",NA,LORETO,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,LORETO,LORETO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,26,0,46,111,20,36,20,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LORETO",26.012778,-111.343333
3036,LOS DIVISADEROS,1943-2015,NA,LA PAZ,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,LA PAZ,ARROYO DATILAR,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,53,35,110,8,35,490,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LA PAZ",23.893056,-110.143056
3037,SAN JUAN DE LOS PLANES,"1951-1990, 1992-1994, 1997-2015",NA,LA PAZ,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,LOS PLANES,LAS PALMAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,58,5,109,56,10,20,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LOS PLANES",23.968056,-109.936111
3038,MULEGE,"1922-1949, 1954-2015",NA,MULEGE,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,MULEGE,ARROYO SAN PABLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,26,53,20,111,59,4,10,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO MULEGE",26.888889,-111.984444
3039,OJO DE AGUA,"1941-1960, 1962-1988, 1991, 1993, 1995, 1997-2015",NA,COMONDU,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,MEZQUITAL SECO,RIO CADEGOMO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,26,19,27,111,59,5,180,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO MEZQUITAL SECO",26.324167,-111.984722
3042,LAS POCITAS,1952-2015,NA,LA PAZ,BAJA CALIFORNIA SUR,PENINSULA DE BAJA CALIFORNIA,LAS POCITAS-SAN HILARÍO,ARROYO CARACOL,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,23,30,111,6,30,50,"TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LAS POCITAS-SAN HILARIO",24.391667,-111.108333
